HOUSE SEAT,PRIORITY VALUE,STATE,STATE SEAT,Vf,Sf,SKEW|D,SKEW|R,THRESHOLD,PARTY,GAP
464,605980,MA,11,0.710842,1.000000,0.289158,0.198249,0.100000,REP,-6
465,605977,TX,35,0.500037,0.411765,0.071466,0.100037,0.100000,DEM,-7
466,605835,AZ,9,0.508066,0.625000,0.158601,0.047490,0.125000,REP,-6
467,604971,FL,27,0.486359,0.423077,0.041915,0.078952,0.100000,REP,-6
468,603661,MI,17,0.532219,0.500000,0.002807,0.061631,0.100000,REP,-5
469,603408,NY,32,0.675795,0.838710,0.167955,0.136705,0.100000,REP,-5
470,602357,KS,5,0.405187,0.250000,0.005187,0.205187,0.250000,REP,-4
471,600837,TN,10,0.494227,0.555556,0.105773,0.005773,0.111111,REP,-4
472,600569,CA,57,0.612569,0.607143,0.001466,0.016078,0.100000,REP,-3
473,600211,PA,21,0.550101,0.600000,0.068946,0.021327,0.100000,REP,-2
474,599207,AR,5,0.649482,0.750000,0.150518,0.049482,0.250000,REP,-2
475,598701,LA,8,0.427010,0.142857,0.177010,0.302010,0.142857,DEM,-2
476,598016,NC,14,0.546771,0.615385,0.096086,0.024658,0.100000,REP,-2
477,596144,AL,8,0.500232,0.285714,0.125232,0.250232,0.142857,DEM,-2
478,590952,MO,10,0.499300,0.444444,0.000700,0.099300,0.111111,REP,-2
479,590123,CA,58,0.612569,0.596491,0.009121,0.026362,0.100000,REP,-1
480,588903,TX,36,0.500037,0.428571,0.055593,0.083371,0.100000,REP,-1
481,584838,NY,33,0.675795,0.812500,0.142387,0.112084,0.100000,REP,0
482,583502,OH,20,0.524851,0.526316,0.025149,0.024851,0.100000,DEM,0
483,582965,FL,28,0.486359,0.407407,0.057788,0.093502,0.100000,DEM,-1
484,581336,NJ,15,0.555075,0.571429,0.044925,0.021741,0.100000,REP,0
485,580733,IN,11,0.528214,0.500000,0.017240,0.073669,0.100000,DEM,-1
486,580496,MN,9,0.601336,0.625000,0.065330,0.045781,0.125000,REP,0
487,580035,CA,59,0.612569,0.586207,0.019348,0.036298,0.100000,DEM,-1
488,578717,IL,22,0.607064,0.571429,0.016155,0.061609,0.100000,REP,0
489,577937,NV,4,0.543867,0.666667,0.206133,0.043867,0.333333,DEM,-1
490,576199,CO,8,0.559738,0.714286,0.190262,0.065262,0.142857,REP,0
491,572766,TX,37,0.500037,0.416667,0.067605,0.094632,0.100000,DEM,-1
492,572279,PA,22,0.550101,0.571429,0.040808,0.004647,0.100000,REP,0
493,570286,CA,60,0.612569,0.593220,0.012569,0.029235,0.100000,DEM,0
494,569137,MI,18,0.532219,0.470588,0.032219,0.087775,0.100000,DEM,-1
495,568511,VA,13,0.509688,0.500000,0.028773,0.048150,0.100000,REP,0
496,567376,NY,34,0.675795,0.787879,0.118323,0.088911,0.100000,DEM,-1
497,566335,GA,15,0.482620,0.428571,0.015953,0.082620,0.100000,REP,0
498,566175,WI,10,0.557904,0.555556,0.042096,0.057904,0.111111,DEM,-1
499,563371,WA,11,0.591984,0.600000,0.044379,0.046530,0.100000,REP,0
500,562504,FL,29,0.486359,0.428571,0.038083,0.072566,0.100000,DEM,-1
501,560859,CA,61,0.612569,0.600000,0.006011,0.022405,0.100000,REP,0
502,559500,MD,10,0.687474,0.777778,0.112526,0.012526,0.111111,DEM,0
503,557489,TX,38,0.500037,0.432432,0.052669,0.078985,0.100000,DEM,-1
504,556722,NC,15,0.546771,0.571429,0.053229,0.013438,0.100000,REP,0
505,555127,DE,2,0.383465,0.000000,0.116535,0.383465,1.000000,DEM,-1
506,555021,OH,21,0.524851,0.550000,0.046578,0.001041,0.100000,REP,0
507,553181,MA,12,0.710842,0.909091,0.205825,0.122492,0.100000,DEM,-1
508,552983,IL,23,0.607064,0.545455,0.041846,0.085325,0.100000,REP,0
509,551739,CA,62,0.612569,0.590164,0.015795,0.031924,0.100000,DEM,-1
510,550927,NY,35,0.675795,0.794118,0.124205,0.095633,0.100000,REP,0
511,546831,PA,23,0.550101,0.545455,0.015116,0.028362,0.100000,DEM,0
512,543790,NJ,16,0.555075,0.533333,0.007425,0.055075,0.100000,DEM,-1
513,543477,TN,11,0.494227,0.500000,0.051228,0.039681,0.100000,REP,0
514,543430,FL,30,0.486359,0.448276,0.019692,0.053026,0.100000,DEM,-1
515,543007,TX,39,0.500037,0.447368,0.038499,0.064140,0.100000,REP,0
516,542910,CA,63,0.612569,0.596774,0.009394,0.025267,0.100000,DEM,-1
517,541876,AZ,10,0.508066,0.555556,0.091934,0.008066,0.111111,REP,0
518,541128,KY,8,0.494405,0.428571,0.005595,0.119405,0.142857,DEM,-1
519,538350,MI,19,0.532219,0.500000,0.005903,0.058535,0.100000,REP,0
520,537871,SC,8,0.494575,0.428571,0.005425,0.119575,0.142857,DEM,0
521,535404,NY,36,0.675795,0.771429,0.101983,0.074205,0.100000,DEM,-1
522,535293,IA,6,0.520998,0.600000,0.145668,0.020998,0.200000,REP,0
523,535191,SD,2,0.675557,1.000000,0.324443,0.175557,1.000000,DEM,-1
524,534536,MO,11,0.499300,0.400000,0.044755,0.135664,0.100000,REP,0
525,534360,CA,64,0.612569,0.603175,0.003194,0.018819,0.100000,DEM,-1
526,533707,OK,7,0.385573,0.333333,0.042998,0.099859,0.166667,REP,0
527,530135,IN,12,0.528214,0.545455,0.055119,0.028214,0.100000,DEM,-1
528,529758,GA,16,0.482620,0.400000,0.045120,0.107620,0.100000,REP,0
529,529610,ID,3,0.407658,0.500000,0.259009,0.074325,0.500000,DEM,-1
530,529441,IL,24,0.607064,0.521739,0.065397,0.107064,0.100000,REP,0
531,529257,TX,40,0.500037,0.435897,0.050037,0.075037,0.100000,DEM,0
532,529191,OH,22,0.524851,0.523810,0.020604,0.024851,0.100000,DEM,-1
533,529036,OR,7,0.612458,0.666667,0.101827,0.041030,0.166667,REP,0
534,528005,LA,9,0.427010,0.250000,0.093677,0.204788,0.125000,DEM,-1
535,526492,NM,4,0.587413,1.000000,0.412587,0.162587,0.333333,REP,0
536,526339,VA,14,0.509688,0.461538,0.009688,0.081117,0.100000,DEM,-1
537,526103,CT,7,0.642895,0.833333,0.214248,0.071391,0.166667,REP,0
538,526075,CA,65,0.612569,0.609375,0.002816,0.012569,0.100000,DEM,-1
539,525749,AL,9,0.500232,0.375000,0.055788,0.166899,0.125000,REP,0
540,525608,FL,31,0.486359,0.466667,0.002488,0.034746,0.100000,DEM,0
541,523551,PA,24,0.550101,0.565217,0.033232,0.008435,0.100000,DEM,-1
542,523390,WV,4,0.595250,0.666667,0.154750,0.095250,0.333333,REP,0
543,521631,ME,3,0.608228,1.000000,0.391772,0.058439,0.500000,DEM,-1
544,520871,MS,6,0.581197,0.600000,0.085470,0.081197,0.200000,REP,0
545,520766,NC,16,0.546771,0.533333,0.015729,0.046771,0.100000,DEM,-1
546,520733,NY,37,0.675795,0.777778,0.107989,0.080962,0.100000,REP,0
547,519211,MN,10,0.601336,0.555556,0.001336,0.101336,0.111111,DEM,-1
548,518043,CA,66,0.612569,0.615385,0.008643,0.006508,0.100000,REP,0
549,516187,TX,41,0.500037,0.450000,0.036623,0.061013,0.100000,DEM,0
550,514285,WA,12,0.591984,0.545455,0.008651,0.091984,0.100000,DEM,-1
551,512125,WI,11,0.557904,0.600000,0.078459,0.012450,0.100000,REP,0
552,510801,NJ,17,0.555075,0.562500,0.033161,0.025663,0.100000,DEM,-1
553,510723,MI,20,0.532219,0.473684,0.032219,0.082219,0.100000,REP,0
554,510252,CA,67,0.612569,0.606061,0.000629,0.015554,0.100000,DEM,-1
555,508918,FL,32,0.486359,0.483871,0.013641,0.017609,0.100000,REP,0
556,508853,MA,13,0.710842,0.916667,0.212235,0.135312,0.100000,DEM,-1
557,508160,CO,9,0.559738,0.625000,0.106929,0.004182,0.125000,REP,0
558,507822,IL,25,0.607064,0.500000,0.087064,0.127064,0.100000,DEM,0
559,506844,NY,38,0.675795,0.756757,0.087363,0.061047,0.100000,DEM,-1
560,506087,MD,11,0.687474,0.800000,0.130708,0.039799,0.100000,REP,0
561,505660,OH,23,0.524851,0.545455,0.040367,0.003111,0.100000,DEM,-1
562,505581,NH,3,0.553241,1.000000,0.446759,0.113425,0.500000,REP,0
563,503747,TX,42,0.500037,0.463415,0.023847,0.047656,0.100000,DEM,-1
564,502692,CA,68,0.612569,0.611940,0.005078,0.009628,0.100000,REP,0
565,502173,PA,25,0.550101,0.583333,0.049899,0.009899,0.100000,DEM,-1
566,500144,UT,5,0.438644,0.500000,0.161356,0.038644,0.250000,REP,0
567,497621,GA,17,0.482620,0.375000,0.070855,0.129678,0.100000,DEM,0
568,496692,HI,3,0.794930,1.000000,0.205070,0.128263,0.500000,DEM,-1
569,496125,TN,12,0.494227,0.454545,0.005773,0.077560,0.100000,REP,0
570,495353,CA,69,0.612569,0.602941,0.003873,0.018366,0.100000,DEM,-1
571,495184,NE,4,0.341612,0.000000,0.091612,0.341612,0.333333,REP,0
572,493677,NY,39,0.675795,0.763158,0.093436,0.067795,0.100000,DEM,-1
573,493255,FL,33,0.486359,0.468750,0.001511,0.031814,0.100000,REP,0
574,491893,TX,43,0.500037,0.476190,0.011665,0.034921,0.100000,DEM,-1
575,491823,KS,6,0.405187,0.200000,0.071853,0.238520,0.200000,REP,0
576,490145,AZ,11,0.508066,0.500000,0.037389,0.053520,0.100000,DEM,-1
577,489995,VA,15,0.509688,0.500000,0.023645,0.043022,0.100000,REP,0
578,489250,AR,6,0.649482,0.600000,0.017184,0.149482,0.200000,DEM,0
579,489175,NC,17,0.546771,0.562500,0.041464,0.017359,0.100000,DEM,-1
580,488226,CA,70,0.612569,0.608696,0.001717,0.012569,0.100000,REP,0
581,487962,MO,12,0.499300,0.363636,0.082634,0.165967,0.100000,DEM,-1
582,487899,IL,26,0.607064,0.520000,0.068602,0.107064,0.100000,REP,0
583,487653,IN,13,0.528214,0.583333,0.087170,0.010247,0.100000,DEM,-1
584,485795,MI,21,0.532219,0.450000,0.056029,0.103648,0.100000,REP,0
585,484133,OH,24,0.524851,0.565217,0.058483,0.016816,0.100000,DEM,-1
586,482472,PA,26,0.550101,0.600000,0.065283,0.026822,0.100000,REP,0
587,481588,NJ,18,0.555075,0.588235,0.056036,0.000481,0.100000,DEM,0
588,481300,CA,71,0.612569,0.600000,0.006935,0.021020,0.100000,DEM,-1
589,481177,NY,40,0.675795,0.769231,0.099205,0.074205,0.100000,REP,0
590,480583,TX,44,0.500037,0.488372,0.000037,0.022764,0.100000,DEM,-1
591,478528,FL,34,0.486359,0.454545,0.015771,0.045183,0.100000,REP,0
592,477230,KY,9,0.494405,0.500000,0.061151,0.049960,0.125000,DEM,-1
593,474568,CA,72,0.612569,0.605634,0.001458,0.015347,0.100000,REP,0
594,474358,SC,9,0.494575,0.500000,0.060981,0.050130,0.125000,DEM,-1
595,473073,WA,13,0.591984,0.583333,0.023400,0.053523,0.100000,REP,0
596,472262,LA,10,0.427010,0.333333,0.027010,0.127010,0.111111,DEM,0
597,471106,MA,14,0.710842,0.923077,0.217730,0.146301,0.100000,DEM,-1
598,470244,AL,10,0.500232,0.333333,0.100232,0.200232,0.111111,REP,0
599,469782,TX,45,0.500037,0.500000,0.011074,0.011148,0.100000,DEM,-1
600,469644,MN,11,0.601336,0.600000,0.035027,0.055882,0.100000,REP,0
