HOUSE SEAT,PRIORITY VALUE,STATE,STATE SEAT,Vf,Sf,SKEW|D,SKEW|R,THRESHOLD,PARTY,GAP,SLACK
458,675958,AZ,10,0.507527,0.555556,0.092473,0.007527,0.111111,REP,-1,-17
459,674157,CO,8,0.554363,0.571429,0.070637,0.054363,0.142857,REP,-1,-16
460,673884,TX,38,0.472325,0.378378,0.077589,0.103904,0.100000,DEM,-1,-17
461,672856,CA,56,0.639639,0.836364,0.199646,0.181789,0.100000,REP,-1,-16
462,672029,TN,10,0.398122,0.222222,0.098122,0.198122,0.111111,DEM,-1,-17
463,671543,WI,9,0.511607,0.375000,0.067163,0.178274,0.125000,DEM,-2,-17
464,671313,KY,7,0.395908,0.166667,0.110194,0.253051,0.166667,DEM,-2,-18
465,671266,GA,15,0.474301,0.357143,0.074301,0.140967,0.100000,DEM,-3,-18
466,665955,MS,5,0.428623,0.250000,0.028623,0.228623,0.250000,DEM,-3,-19
467,663287,FL,29,0.502943,0.500000,0.014298,0.020184,0.100000,DEM,-4,-19
468,661327,OH,18,0.476149,0.294118,0.142816,0.198371,0.100000,DEM,-4,-20
469,660946,CA,57,0.639639,0.821429,0.184922,0.167378,0.100000,REP,-3,-19
470,660102,NC,15,0.499622,0.285714,0.166289,0.232956,0.100000,DEM,-4,-20
471,659929,IL,20,0.611158,0.684211,0.088842,0.038842,0.100000,REP,-3,-19
472,658435,NY,30,0.651326,0.724138,0.082007,0.048674,0.100000,REP,-3,-19
473,656378,TX,39,0.472325,0.394737,0.062069,0.087710,0.100000,DEM,-3,-19
474,654325,AR,5,0.360027,0.000000,0.160027,0.360027,0.250000,DEM,-4,-20
475,653913,CT,6,0.612083,1.000000,0.387917,0.221250,0.200000,REP,-3,-19
476,653287,PA,20,0.540573,0.526316,0.009427,0.040573,0.100000,DEM,-4,-20
477,652855,NJ,14,0.607701,0.846154,0.249442,0.178014,0.100000,REP,-3,-19
478,649450,CA,58,0.639639,0.807018,0.170706,0.153464,0.100000,REP,-3,-19
479,643908,WA,11,0.633668,0.700000,0.093605,0.002695,0.100000,REP,-2,-18
480,643534,VA,13,0.556627,0.583333,0.058758,0.018165,0.100000,REP,-2,-18
481,642378,ID,3,0.360341,0.000000,0.027008,0.360341,0.500000,DEM,-2,-18
482,641825,AL,8,0.391464,0.142857,0.141464,0.266464,0.142857,DEM,-2,-19
483,640796,FL,30,0.502943,0.517241,0.030390,0.002943,0.100000,REP,-2,-18
484,640368,KS,5,0.451921,0.250000,0.051921,0.251921,0.250000,DEM,-2,-19
485,639793,MI,16,0.533351,0.533333,0.029149,0.033351,0.100000,DEM,-3,-19
486,639758,TX,40,0.472325,0.410256,0.047325,0.072325,0.100000,DEM,-3,-20
487,638348,CA,59,0.639639,0.793103,0.156971,0.140022,0.100000,REP,-3,-19
488,637016,DE,2,0.644540,1.000000,0.355460,0.144540,1.000000,REP,-2,-19
489,636841,NY,31,0.651326,0.700000,0.058351,0.026093,0.100000,REP,-2,-18
490,633665,MO,10,0.435775,0.333333,0.035775,0.135775,0.111111,DEM,-2,-19
491,627912,GA,16,0.474301,0.400000,0.036801,0.099301,0.100000,DEM,-3,-19
492,627717,IL,21,0.611158,0.650000,0.055508,0.007889,0.100000,REP,-2,-19
493,627619,CA,60,0.639639,0.779661,0.143694,0.127027,0.100000,REP,-2,-18
494,626364,MN,9,0.557973,0.625000,0.108693,0.002418,0.125000,REP,-1,-18
495,625553,OH,19,0.476149,0.333333,0.107728,0.160360,0.100000,DEM,-2,-18
496,625438,MA,11,0.684156,0.900000,0.224935,0.134026,0.100000,REP,-1,-18
497,623959,TX,41,0.472325,0.425000,0.033301,0.057691,0.100000,DEM,-1,-18
498,621400,PA,21,0.540573,0.550000,0.030855,0.016764,0.100000,REP,-1,-18
499,620845,SC,8,0.449831,0.285714,0.074831,0.199831,0.142857,DEM,-1,-18
500,619902,IN,11,0.444870,0.300000,0.081234,0.172143,0.100000,DEM,-2,-19
501,619781,FL,31,0.502943,0.500000,0.013186,0.019072,0.100000,DEM,-2,-19
502,619562,UT,5,0.377285,0.250000,0.022715,0.177285,0.250000,DEM,-3,-20
503,617469,NC,16,0.499622,0.333333,0.124622,0.187122,0.100000,DEM,-3,-20
504,617244,CA,61,0.639639,0.766667,0.130853,0.114459,0.100000,REP,-3,-20
505,616619,NY,32,0.651326,0.677419,0.036174,0.004924,0.100000,REP,-2,-19
506,611427,AZ,11,0.507527,0.500000,0.037927,0.052982,0.100000,DEM,-3,-20
507,610312,MD,10,0.669242,0.777778,0.130758,0.030758,0.111111,REP,-2,-19
508,608922,TX,42,0.472325,0.439024,0.019945,0.043754,0.100000,DEM,-3,-20
509,608549,LA,8,0.376212,0.285714,0.001212,0.126212,0.142857,DEM,-3,-20
510,607873,TN,11,0.398122,0.300000,0.034486,0.125395,0.100000,DEM,-3,-21
511,607775,NJ,15,0.607701,0.785714,0.192299,0.125633,0.100000,REP,-3,-20
512,607207,CA,62,0.639639,0.754098,0.118425,0.102296,0.100000,REP,-2,-20
513,605847,NV,5,0.527683,0.750000,0.272317,0.072317,0.250000,REP,-2,-19
514,600981,MI,17,0.533351,0.562500,0.054884,0.003939,0.100000,REP,-1,-19
515,600646,WI,10,0.511607,0.444444,0.011607,0.111607,0.111111,DEM,-2,-19
516,600100,FL,32,0.502943,0.516129,0.028307,0.002943,0.100000,REP,-1,-19
517,598505,IL,22,0.611158,0.619048,0.025205,0.020249,0.100000,REP,-1,-18
518,597642,NY,33,0.651326,0.656250,0.015341,0.014962,0.100000,REP,0,-18
