HOUSE SEAT,PRIORITY VALUE,STATE,STATE SEAT,Vf,Sf,SKEW|D,SKEW|R,THRESHOLD,PARTY,GAP
480,588903,TX,36,0.366313,0.342857,0.005202,0.032979,0.100000,DEM,5
481,584838,NY,33,0.613942,0.656250,0.052725,0.022422,0.100000,REP,5
482,583502,OH,20,0.439692,0.315789,0.089692,0.139692,0.100000,DEM,5
483,582965,FL,28,0.404719,0.296296,0.083290,0.119004,0.100000,DEM,4
484,581336,NJ,15,0.492652,0.500000,0.040682,0.025985,0.100000,REP,5
485,580733,IN,11,0.411263,0.400000,0.043282,0.047627,0.100000,DEM,4
486,580496,MN,9,0.507929,0.500000,0.047626,0.063485,0.125000,DEM,4
487,580035,CA,59,0.557295,0.586207,0.035925,0.018976,0.100000,REP,4
488,578717,IL,22,0.521730,0.476190,0.021730,0.067185,0.100000,DEM,3
489,577937,NV,4,0.470724,0.333333,0.029276,0.220724,0.333333,DEM,3
490,576199,CO,8,0.475331,0.428571,0.024669,0.100331,0.142857,DEM,2
491,572766,TX,37,0.366313,0.361111,0.012066,0.014961,0.100000,DEM,2
492,572279,PA,22,0.472843,0.428571,0.018297,0.063752,0.100000,DEM,1
493,570286,CA,60,0.557295,0.576271,0.026038,0.009372,0.100000,REP,2
494,569137,MI,18,0.458455,0.470588,0.041545,0.014010,0.100000,REP,2
495,568511,VA,13,0.447421,0.333333,0.062806,0.139729,0.100000,DEM,2
496,567376,NY,34,0.613942,0.636364,0.033117,0.003705,0.100000,REP,2
497,566335,GA,15,0.433566,0.428571,0.033101,0.033566,0.100000,DEM,2
498,566175,WI,10,0.446050,0.444444,0.053950,0.046050,0.111111,REP,2
499,563371,WA,11,0.512173,0.500000,0.033282,0.057628,0.100000,DEM,2
500,562504,FL,29,0.404719,0.321429,0.059891,0.094374,0.100000,DEM,1
501,560859,CA,61,0.557295,0.566667,0.016475,0.000082,0.100000,REP,2
502,559500,MD,10,0.620848,0.666667,0.079152,0.020848,0.111111,REP,2
503,557489,TX,38,0.366313,0.378378,0.028424,0.002108,0.100000,REP,3
504,556722,NC,15,0.455344,0.500000,0.077989,0.011322,0.100000,REP,3
505,555127,DE,2,0.580440,1.000000,0.419560,0.080440,1.000000,REP,4
506,555021,OH,21,0.439692,0.350000,0.058739,0.106358,0.100000,DEM,3
507,553181,MA,12,0.608259,0.909091,0.308408,0.225075,0.100000,REP,3
508,552983,IL,23,0.521730,0.500000,0.000009,0.043470,0.100000,DEM,3
509,551739,CA,62,0.557295,0.557377,0.007221,0.008908,0.100000,DEM,2
510,550927,NY,35,0.613942,0.617647,0.014630,0.013942,0.100000,REP,3
511,546831,PA,23,0.472843,0.454545,0.005418,0.038060,0.100000,DEM,2
512,543790,NJ,16,0.492652,0.466667,0.007348,0.055152,0.100000,DEM,2
513,543477,TN,11,0.361837,0.300000,0.001799,0.089110,0.100000,DEM,1
514,543430,FL,30,0.404719,0.344828,0.038052,0.071385,0.100000,DEM,1
515,543007,TX,39,0.366313,0.368421,0.018303,0.007338,0.100000,REP,1
516,542910,CA,63,0.557295,0.564516,0.014134,0.001739,0.100000,REP,2
517,541876,AZ,10,0.441491,0.444444,0.058509,0.041491,0.111111,REP,2
518,541128,KY,8,0.374860,0.428571,0.125140,0.000140,0.142857,REP,3
519,538350,MI,19,0.458455,0.444444,0.015230,0.037402,0.100000,DEM,2
520,537871,SC,8,0.416125,0.285714,0.041125,0.166125,0.142857,DEM,2
521,535404,NY,36,0.613942,0.600000,0.002831,0.030608,0.100000,DEM,1
522,535293,IA,6,0.445446,0.600000,0.221220,0.054554,0.200000,REP,2
523,535191,SD,2,0.488155,0.000000,0.011845,0.488155,1.000000,DEM,1
524,534536,MO,11,0.413485,0.400000,0.041061,0.049848,0.100000,DEM,0
