HOUSE SEAT,PRIORITY VALUE,STATE,STATE SEAT,Vf,Sf,SKEW|D,SKEW|R,THRESHOLD,PARTY,GAP
500,619902,IN,11,0.458063,0.300000,0.094427,0.185336,0.100000,DEM,11
501,619781,FL,31,0.470459,0.433333,0.018846,0.051104,0.100000,DEM,11
502,619562,UT,5,0.333589,0.250000,0.066411,0.133589,0.250000,DEM,10
503,617469,NC,16,0.509320,0.400000,0.071820,0.134320,0.100000,DEM,10
504,617244,CA,61,0.589966,0.633333,0.049378,0.032985,0.100000,REP,10
505,616619,NY,32,0.685521,0.677419,0.001979,0.029271,0.100000,DEM,10
506,611427,AZ,11,0.458095,0.500000,0.087360,0.003550,0.100000,REP,10
507,610312,MD,10,0.654604,0.777778,0.145396,0.045396,0.111111,REP,11
508,608922,TX,42,0.423813,0.414634,0.004759,0.019051,0.100000,DEM,10
509,608549,LA,8,0.354574,0.285714,0.020426,0.104574,0.142857,DEM,10
510,607873,TN,11,0.389976,0.300000,0.026340,0.117249,0.100000,DEM,9
511,607775,NJ,15,0.556437,0.571429,0.043563,0.023104,0.100000,REP,10
512,607207,CA,62,0.589966,0.622951,0.039066,0.022937,0.100000,REP,10
513,605847,NV,5,0.497843,0.500000,0.102157,0.097843,0.250000,REP,11
514,600981,MI,17,0.527315,0.437500,0.056727,0.115550,0.100000,DEM,10
515,600646,WI,10,0.507555,0.444444,0.007555,0.107555,0.111111,DEM,10
516,600100,FL,32,0.470459,0.451613,0.001709,0.032959,0.100000,DEM,9
517,598505,IL,22,0.554113,0.571429,0.036796,0.008659,0.100000,REP,10
518,597642,NY,33,0.685521,0.687500,0.011449,0.018854,0.100000,DEM,9
519,597491,CA,63,0.589966,0.612903,0.029081,0.013208,0.100000,REP,10
520,596770,NM,4,0.551551,0.666667,0.198449,0.051551,0.333333,REP,10
521,595797,VA,14,0.490396,0.384615,0.061825,0.133254,0.100000,DEM,10
522,594592,TX,43,0.423813,0.428571,0.018048,0.005208,0.100000,REP,10
523,594551,CO,9,0.498644,0.500000,0.056911,0.054200,0.125000,REP,11
524,593853,OR,7,0.582443,0.666667,0.131843,0.011014,0.166667,REP,11
525,593451,OH,20,0.479712,0.368421,0.079712,0.129712,0.100000,DEM,11
526,592481,PA,22,0.507583,0.380952,0.098492,0.143947,0.100000,DEM,10
527,589820,GA,17,0.450309,0.437500,0.020280,0.038544,0.100000,DEM,10
528,588081,CA,64,0.589966,0.603175,0.019409,0.003784,0.100000,REP,10
529,587805,WA,12,0.544438,0.545455,0.038895,0.044438,0.100000,DEM,10
530,581631,FL,33,0.470459,0.468750,0.014390,0.015913,0.100000,DEM,10
531,581374,KY,8,0.399891,0.285714,0.024891,0.149891,0.142857,DEM,9
532,580934,OK,7,0.323805,0.166667,0.038090,0.180948,0.166667,DEM,9
533,580922,TX,44,0.423813,0.418605,0.008006,0.014722,0.100000,DEM,8
534,580011,NC,17,0.509320,0.437500,0.038732,0.097556,0.100000,DEM,8
535,579798,NY,34,0.685521,0.696970,0.020361,0.009050,0.100000,REP,8
536,579659,SD,2,0.425503,0.000000,0.074497,0.425503,1.000000,DEM,8
537,578963,CA,65,0.589966,0.593750,0.010034,0.005351,0.100000,REP,8
538,573172,MO,11,0.433408,0.400000,0.021137,0.069772,0.100000,DEM,8
539,571891,IL,23,0.554113,0.545455,0.011104,0.032374,0.100000,DEM,7
540,570944,MA,12,0.673499,0.818182,0.159834,0.076501,0.100000,REP,8
541,570123,CA,66,0.589966,0.584615,0.000943,0.014209,0.100000,DEM,7
542,568522,NJ,16,0.556437,0.533333,0.006063,0.056437,0.100000,DEM,7
543,567865,TX,45,0.423813,0.431818,0.020632,0.001590,0.100000,REP,7
544,566610,MI,18,0.527315,0.470588,0.027315,0.082871,0.100000,DEM,7
545,566136,PA,23,0.507583,0.409091,0.072800,0.116279,0.100000,DEM,6
546,566037,AL,9,0.386292,0.250000,0.052959,0.164070,0.125000,DEM,6
547,565890,IN,12,0.458063,0.363636,0.041397,0.124730,0.100000,DEM,5
548,564485,OH,21,0.479712,0.400000,0.051140,0.098759,0.100000,DEM,5
549,564265,FL,34,0.470459,0.484848,0.029541,0.000129,0.100000,REP,5
550,562988,NY,35,0.685521,0.676471,0.000193,0.028378,0.100000,DEM,5
551,561550,CA,67,0.589966,0.590909,0.007049,0.007877,0.100000,DEM,4
552,560237,MN,10,0.563249,0.555556,0.036751,0.063249,0.111111,DEM,4
553,558154,AZ,12,0.458095,0.454545,0.041905,0.041428,0.100000,REP,4
554,558019,HI,3,0.674513,1.000000,0.325487,0.007846,0.500000,REP,5
555,557543,IA,6,0.515305,0.600000,0.151361,0.015305,0.200000,REP,5
556,556088,GA,18,0.450309,0.470588,0.049691,0.005864,0.100000,REP,6
557,555383,TX,46,0.423813,0.422222,0.010970,0.010769,0.100000,REP,6
558,554910,TN,12,0.389976,0.363636,0.026690,0.056643,0.100000,DEM,6
559,554656,VA,15,0.490396,0.428571,0.023730,0.090396,0.100000,DEM,5
560,553230,CA,68,0.589966,0.597015,0.012975,0.001731,0.100000,REP,6
561,552657,CT,7,0.643209,0.833333,0.213934,0.071077,0.166667,REP,6
562,552048,MD,11,0.654604,0.700000,0.072669,0.018240,0.100000,REP,7
563,547906,FL,35,0.470459,0.470588,0.015255,0.013316,0.100000,REP,7
564,547544,IL,24,0.554113,0.565217,0.029220,0.012446,0.100000,REP,8
565,547533,SC,9,0.416161,0.250000,0.082828,0.193939,0.125000,DEM,7
566,547126,NY,36,0.685521,0.685714,0.008923,0.018854,0.100000,DEM,7
567,546839,NC,18,0.509320,0.470588,0.009320,0.064876,0.100000,DEM,6
568,545153,CA,69,0.589966,0.588235,0.004237,0.010256,0.100000,DEM,6
569,544225,ME,3,0.616631,1.000000,0.383369,0.050036,0.500000,REP,6
570,543750,MS,6,0.421175,0.400000,0.078825,0.087841,0.200000,DEM,6
571,543438,TX,47,0.423813,0.413043,0.001719,0.019557,0.100000,DEM,5
572,543305,WI,11,0.507555,0.500000,0.037899,0.053010,0.100000,DEM,5
573,542034,PA,24,0.507583,0.434783,0.049250,0.090916,0.100000,DEM,4
574,540702,WA,13,0.544438,0.583333,0.070946,0.005977,0.100000,REP,5
575,539478,NH,3,0.522442,1.000000,0.477558,0.144225,0.500000,REP,5
576,538215,OH,22,0.479712,0.428571,0.025166,0.070621,0.100000,DEM,5
577,537309,CA,70,0.589966,0.594203,0.010034,0.004252,0.100000,REP,5
578,536882,WV,4,0.400872,0.333333,0.099128,0.150872,0.333333,DEM,5
579,536690,LA,9,0.354574,0.375000,0.089871,0.021240,0.125000,REP,5
580,535959,MI,19,0.527315,0.500000,0.000999,0.053631,0.100000,DEM,5
581,534254,AR,6,0.376302,0.200000,0.042969,0.209635,0.200000,DEM,4
582,534033,NJ,17,0.556437,0.562500,0.031798,0.027025,0.100000,REP,5
583,532469,FL,36,0.470459,0.457143,0.001763,0.026014,0.100000,DEM,4
584,532134,NY,37,0.685521,0.694444,0.017182,0.009845,0.100000,REP,5
585,531996,TX,48,0.423813,0.425532,0.013687,0.007146,0.100000,REP,5
586,531782,CO,10,0.498644,0.444444,0.001356,0.098644,0.111111,DEM,5
587,529687,CA,71,0.589966,0.585714,0.001583,0.012501,0.100000,DEM,4
588,528802,NE,4,0.357584,0.000000,0.107584,0.357584,0.333333,DEM,4
589,526007,GA,19,0.450309,0.444444,0.023376,0.029256,0.100000,DEM,4
590,525192,MA,13,0.673499,0.750000,0.095732,0.018809,0.100000,REP,4
591,525186,IL,25,0.554113,0.541667,0.005887,0.034113,0.100000,DEM,4
592,523232,MO,12,0.433408,0.454545,0.066592,0.016742,0.100000,REP,4
593,522858,KS,6,0.338253,0.200000,0.004919,0.171586,0.200000,DEM,4
594,522278,CA,72,0.589966,0.591549,0.007256,0.006633,0.100000,REP,4
595,521026,TX,49,0.423813,0.416667,0.004759,0.015649,0.100000,DEM,4
596,520543,IN,13,0.458063,0.416667,0.003475,0.073448,0.100000,DEM,3
597,519900,PA,25,0.507583,0.458333,0.027583,0.067583,0.100000,DEM,3
598,518834,VA,16,0.490396,0.466667,0.009604,0.052896,0.100000,DEM,2
599,517941,NY,38,0.685521,0.675676,0.001310,0.027626,0.100000,DEM,2
600,517878,FL,37,0.470459,0.472222,0.016028,0.010999,0.100000,REP,2
601,517258,NC,19,0.509320,0.500000,0.016995,0.035636,0.100000,DEM,2
602,515074,CA,73,0.589966,0.583333,0.000925,0.014624,0.100000,DEM,1
603,514292,OR,8,0.582443,0.571429,0.042557,0.082443,0.142857,DEM,1
604,514282,OH,23,0.479712,0.454545,0.001451,0.044929,0.100000,DEM,0
