HOUSE SEAT,PRIORITY VALUE,STATE,STATE SEAT,Vf,Sf,SKEW|D,SKEW|R,THRESHOLD,PARTY,GAP,SLACK
472,658435,NY,30,0.620713,0.655172,0.045954,0.012620,0.100000,DEM,-1,-3
473,656378,TX,39,0.452416,0.368421,0.067801,0.093442,0.100000,REP,0,-3
474,654325,AR,5,0.342947,0.000000,0.142947,0.342947,0.250000,DEM,-1,-3
475,653913,CT,6,0.601840,1.000000,0.398160,0.231493,0.200000,REP,0,-3
476,653287,PA,20,0.493666,0.473684,0.006334,0.043666,0.100000,DEM,-1,-3
477,652855,NJ,14,0.579422,0.769231,0.206292,0.134864,0.100000,REP,0,-3
478,649450,CA,58,0.631950,0.736842,0.109429,0.092188,0.100000,DEM,-1,-3
479,643908,WA,11,0.583682,0.700000,0.143590,0.052681,0.100000,REP,0,-3
480,643534,VA,13,0.535670,0.583333,0.079715,0.002792,0.100000,DEM,-1,-3
481,642378,ID,3,0.312792,0.000000,0.020541,0.312792,0.500000,REP,0,-3
482,641825,AL,8,0.355597,0.142857,0.105597,0.230597,0.142857,DEM,-1,-3
483,640796,FL,30,0.481218,0.413793,0.047884,0.081218,0.100000,REP,0,-3
484,640368,KS,5,0.417999,0.250000,0.017999,0.217999,0.250000,DEM,-1,-3
485,639793,MI,16,0.506657,0.533333,0.055843,0.006657,0.100000,REP,0,-3
486,639758,TX,40,0.452416,0.358974,0.077416,0.102416,0.100000,DEM,-1,-3
487,638348,CA,59,0.631950,0.741379,0.113813,0.096863,0.100000,REP,0,-3
488,637016,DE,2,0.588944,1.000000,0.411056,0.088944,1.000000,DEM,-1,-3
489,636841,NY,31,0.620713,0.666667,0.056706,0.024448,0.100000,REP,0,-3
490,633665,MO,10,0.404726,0.333333,0.004726,0.104726,0.111111,DEM,-1,-3
491,627912,GA,16,0.490037,0.400000,0.052537,0.115037,0.100000,REP,0,-3
492,627717,IL,21,0.574752,0.700000,0.139534,0.091915,0.100000,DEM,-1,-3
493,627619,CA,60,0.631950,0.728814,0.101383,0.084717,0.100000,REP,0,-3
494,626364,MN,9,0.513131,0.500000,0.042425,0.068687,0.125000,DEM,-1,-3
495,625553,OH,19,0.429757,0.333333,0.061336,0.113967,0.100000,REP,0,-3
496,625438,MA,11,0.494571,1.000000,0.505429,0.414520,0.100000,DEM,-1,-3
497,623959,TX,41,0.452416,0.375000,0.062172,0.086562,0.100000,REP,0,-3
498,621400,PA,21,0.493666,0.500000,0.030144,0.017475,0.100000,DEM,-1,-3
499,620845,SC,8,0.432539,0.142857,0.182539,0.307539,0.142857,REP,0,-3
500,619902,IN,11,0.407309,0.300000,0.043673,0.134582,0.100000,DEM,-1,-3
501,619781,FL,31,0.481218,0.400000,0.061863,0.094121,0.100000,REP,0,-3
502,619562,UT,5,0.366815,0.000000,0.166815,0.366815,0.250000,DEM,-1,-3
503,617469,NC,16,0.489230,0.466667,0.010770,0.051730,0.100000,REP,0,-3
504,617244,CA,61,0.631950,0.716667,0.089361,0.072968,0.100000,DEM,-1,-3
505,616619,NY,32,0.620713,0.645161,0.035537,0.004287,0.100000,REP,0,-3
506,611427,AZ,11,0.498593,0.600000,0.137771,0.046862,0.100000,DEM,-1,-3
507,610312,MD,10,0.650395,0.888889,0.249605,0.149605,0.111111,REP,0,-3
508,608922,TX,42,0.452416,0.365854,0.071464,0.095273,0.100000,DEM,-1,-3
509,608549,LA,8,0.383410,0.285714,0.008410,0.133410,0.142857,REP,0,-3
510,607873,TN,11,0.381370,0.300000,0.017733,0.108643,0.100000,DEM,-1,-3
511,607775,NJ,15,0.579422,0.714286,0.153911,0.087245,0.100000,REP,0,-3
512,607207,CA,62,0.631950,0.721311,0.093856,0.077727,0.100000,DEM,-1,-3
513,605847,NV,5,0.512198,0.750000,0.287802,0.087802,0.250000,REP,0,-3
514,600981,MI,17,0.506657,0.500000,0.022755,0.036068,0.100000,DEM,0,-3
515,600646,WI,10,0.485327,0.333333,0.085327,0.185327,0.111111,DEM,-1,-4
516,600100,FL,32,0.481218,0.387097,0.074968,0.106218,0.100000,REP,0,-3
517,598505,IL,22,0.574752,0.714286,0.152521,0.107066,0.100000,DEM,-1,-4
518,597642,NY,33,0.620713,0.625000,0.015651,0.014652,0.100000,REP,0,-3
519,597491,CA,63,0.631950,0.725806,0.098209,0.082336,0.100000,DEM,-1,-4
520,596770,NM,4,0.548693,0.666667,0.201307,0.048693,0.333333,REP,0,-3
521,595797,VA,14,0.535670,0.615385,0.107188,0.035759,0.100000,DEM,-1,-4
522,594592,TX,43,0.452416,0.380952,0.057067,0.080323,0.100000,REP,0,-3
523,594551,CO,9,0.549194,0.500000,0.006361,0.104750,0.125000,DEM,-1,-4
524,593853,OR,7,0.570723,0.666667,0.143563,0.000706,0.166667,REP,0,-3
525,593451,OH,20,0.429757,0.315789,0.079757,0.129757,0.100000,DEM,-1,-4
526,592481,PA,22,0.493666,0.523810,0.051789,0.006334,0.100000,REP,0,-3
527,589820,GA,17,0.490037,0.375000,0.078272,0.137096,0.100000,DEM,-1,-4
528,588081,CA,64,0.631950,0.730159,0.102425,0.086800,0.100000,REP,0,-3
529,587805,WA,12,0.583682,0.636364,0.082984,0.000349,0.100000,DEM,-1,-4
530,581631,FL,33,0.481218,0.375000,0.087278,0.117581,0.100000,REP,0,-3
531,581374,KY,8,0.350302,0.285714,0.024698,0.100302,0.142857,DEM,-1,-4
532,580934,OK,7,0.313000,0.000000,0.170143,0.313000,0.166667,REP,0,-3
533,580922,TX,44,0.452416,0.372093,0.066052,0.088780,0.100000,DEM,-1,-4
534,580011,NC,17,0.489230,0.437500,0.018642,0.077465,0.100000,REP,0,-3
535,579798,NY,34,0.620713,0.606061,0.003066,0.032478,0.100000,DEM,-1,-4
536,579659,SD,2,0.300000,0.000000,0.200000,0.300000,1.000000,REP,0,-3
537,578963,CA,65,0.631950,0.718750,0.091127,0.075742,0.100000,DEM,-1,-4
538,573172,MO,11,0.404726,0.400000,0.049819,0.041090,0.100000,REP,0,-3
539,571891,IL,23,0.574752,0.727273,0.164379,0.120900,0.100000,DEM,-1,-4
540,570944,MA,12,0.494571,1.000000,0.505429,0.422096,0.100000,REP,0,-3
541,570123,CA,66,0.631950,0.723077,0.095323,0.080171,0.100000,DEM,-1,-4
542,568522,NJ,16,0.579422,0.666667,0.108078,0.045578,0.100000,REP,0,-3
543,567865,TX,45,0.452416,0.386364,0.052416,0.074638,0.100000,DEM,-1,-4
544,566610,MI,18,0.506657,0.529412,0.048899,0.006657,0.100000,REP,0,-3
545,566136,PA,23,0.493666,0.500000,0.028073,0.015405,0.100000,DEM,-1,-4
546,566037,AL,9,0.355597,0.250000,0.022263,0.133374,0.125000,REP,0,-3
547,565890,IN,12,0.407309,0.363636,0.009357,0.073976,0.100000,DEM,-1,-4
548,564485,OH,21,0.429757,0.350000,0.048805,0.096424,0.100000,REP,0,-3
549,564265,FL,34,0.481218,0.363636,0.098865,0.128277,0.100000,DEM,-1,-4
550,562988,NY,35,0.620713,0.617647,0.007858,0.020713,0.100000,REP,0,-3
551,561550,CA,67,0.631950,0.727273,0.099393,0.084468,0.100000,DEM,-1,-4
552,560237,MN,10,0.513131,0.555556,0.086869,0.013131,0.111111,REP,0,-3
553,558154,AZ,12,0.498593,0.636364,0.168074,0.084741,0.100000,DEM,-1,-4
554,558019,HI,3,0.695643,1.000000,0.304357,0.028976,0.500000,REP,0,-3
555,557543,IA,6,0.470048,0.200000,0.136714,0.303381,0.200000,DEM,-1,-4
556,556088,GA,18,0.490037,0.411765,0.045593,0.101148,0.100000,REP,0,-3
557,555383,TX,46,0.452416,0.400000,0.039373,0.061112,0.100000,DEM,-1,-4
558,554910,TN,12,0.381370,0.363636,0.035297,0.048037,0.100000,REP,0,-3
559,554656,VA,15,0.535670,0.642857,0.130997,0.064330,0.100000,DEM,-1,-4
560,553230,CA,68,0.631950,0.731343,0.103344,0.088638,0.100000,REP,0,-3
561,552657,CT,7,0.601840,0.833333,0.255303,0.112446,0.166667,DEM,-1,-4
562,552048,MD,11,0.650395,0.800000,0.167787,0.076878,0.100000,REP,0,-3
563,547906,FL,35,0.481218,0.382353,0.081218,0.109789,0.100000,DEM,-1,-4
564,547544,IL,24,0.574752,0.739130,0.175248,0.133582,0.100000,REP,0,-3
565,547533,SC,9,0.432539,0.125000,0.210317,0.321428,0.125000,DEM,-1,-4
566,547126,NY,36,0.620713,0.600000,0.009602,0.037380,0.100000,REP,0,-3
567,546839,NC,18,0.489230,0.411765,0.044785,0.100341,0.100000,DEM,-1,-4
568,545153,CA,69,0.631950,0.720588,0.092688,0.078195,0.100000,REP,0,-3
569,544225,ME,3,0.579548,1.000000,0.420452,0.087119,0.500000,DEM,-1,-4
570,543750,MS,6,0.396783,0.400000,0.103217,0.063449,0.200000,REP,0,-3
571,543438,TX,47,0.452416,0.413043,0.026884,0.048161,0.100000,DEM,-1,-4
572,543305,WI,11,0.485327,0.400000,0.030782,0.121691,0.100000,REP,0,-3
573,542034,PA,24,0.493666,0.521739,0.048001,0.006334,0.100000,DEM,-1,-4
574,540702,WA,13,0.583682,0.666667,0.108625,0.031702,0.100000,REP,0,-3
575,539478,NH,3,0.538968,1.000000,0.461032,0.127699,0.500000,DEM,-1,-4
576,538215,OH,22,0.429757,0.333333,0.066121,0.111575,0.100000,REP,0,-3
577,537309,CA,70,0.631950,0.710145,0.082336,0.068050,0.100000,DEM,-1,-4
578,536882,WV,4,0.324373,0.000000,0.074373,0.324373,0.333333,REP,0,-3
579,536690,LA,9,0.383410,0.250000,0.050077,0.161188,0.125000,DEM,-1,-4
580,535959,MI,19,0.506657,0.500000,0.019659,0.032972,0.100000,REP,0,-3
581,534254,AR,6,0.342947,0.200000,0.009614,0.176281,0.200000,DEM,-1,-4
582,534033,NJ,17,0.579422,0.625000,0.067637,0.008813,0.100000,REP,0,-3
583,532469,FL,36,0.481218,0.400000,0.064551,0.092329,0.100000,DEM,-1,-4
584,532134,NY,37,0.620713,0.583333,0.026118,0.053145,0.100000,REP,0,-3
585,531996,TX,48,0.452416,0.425532,0.014916,0.035749,0.100000,DEM,-1,-4
586,531782,CO,10,0.549194,0.555556,0.050806,0.049194,0.111111,REP,0,-3
587,529687,CA,71,0.631950,0.714286,0.086360,0.072275,0.100000,DEM,0,-4
588,528802,NE,4,0.357769,0.000000,0.107769,0.357769,0.333333,DEM,-1,-4
589,526007,GA,19,0.490037,0.388889,0.068985,0.121616,0.100000,REP,0,-4
590,525192,MA,13,0.494571,0.916667,0.428506,0.351583,0.100000,DEM,-1,-4
591,525186,IL,25,0.574752,0.708333,0.145248,0.105248,0.100000,REP,0,-4
592,523232,MO,12,0.404726,0.363636,0.011940,0.071393,0.100000,DEM,-1,-4
593,522858,KS,6,0.417999,0.400000,0.082001,0.084666,0.200000,REP,0,-4
594,522278,CA,72,0.631950,0.718310,0.090272,0.076383,0.100000,DEM,-1,-4
595,521026,TX,49,0.452416,0.437500,0.003436,0.023845,0.100000,REP,0,-4
596,520543,IN,13,0.407309,0.416667,0.054229,0.022694,0.100000,DEM,-1,-4
597,519900,PA,25,0.493666,0.541667,0.066334,0.026334,0.100000,REP,0,-4
598,518834,VA,16,0.535670,0.666667,0.151830,0.089330,0.100000,DEM,-1,-4
599,517941,NY,38,0.620713,0.567568,0.041766,0.068081,0.100000,REP,0,-4
600,517878,FL,37,0.481218,0.416667,0.048785,0.075812,0.100000,DEM,-1,-4
